ts,id,l1_flow,l1_occ,l1_speed,l2_flow,l2_occ,l2_speed,l3_flow,l3_occ,l3_speed,l4_flow,l4_occ,l4_speed,l5_flow,l5_occ,l5_speed,l6_flow,l6_occ,l6_speed,l7_flow,l7_occ,l7_speed,l8_flow,l8_occ,l8_speed
2026-01-06 02:44:50,421258,0.0,0.0,0.0,1.0,0.0067,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:44:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:45:20,421258,1.0,0.0039,78.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:45:20,421260,0.0,0.0,0.0,3.0,0.0189,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:45:50,421258,0.0,0.0,0.0,1.0,0.0106,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:45:50,421260,1.0,0.005,78.0,2.0,0.0167,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:46:20,421258,0.0,0.0,0.0,1.0,0.0189,28.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:46:20,421260,0.0,0.0,0.0,1.0,0.0078,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:46:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:46:50,421260,1.0,0.005,65.0,2.0,0.03,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:47:20,421258,0.0,0.0,0.0,1.0,0.0317,40.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:47:20,421260,1.0,0.0056,60.0,1.0,0.0139,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:47:50,421258,1.0,0.0039,78.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:47:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:48:20,421258,1.0,0.0039,78.0,2.0,0.0506,40.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:48:20,421260,0.0,0.0,0.0,4.0,0.0256,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:48:50,421258,0.0,0.0,0.0,1.0,0.035,40.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:48:50,421260,0.0,0.0,0.0,1.0,0.0089,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:49:20,421258,0.0,0.0,0.0,1.0,0.0078,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:49:20,421260,2.0,0.0117,65.0,2.0,0.0178,56.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:49:50,421258,0.0,0.0,0.0,1.0,0.0356,36.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:49:50,421260,1.0,0.005,71.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:50:20,421258,0.0,0.0,0.0,1.0,0.03,40.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:50:20,421260,0.0,0.0,0.0,1.0,0.0067,56.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:50:50,421258,1.0,0.0039,78.0,2.0,0.055,38.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:50:50,421260,1.0,0.0067,60.0,2.0,0.0206,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:51:20,421258,1.0,0.0039,78.0,2.0,0.0389,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:51:20,421260,0.0,0.0,0.0,3.0,0.0189,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:51:50,421258,1.0,0.0039,60.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:51:50,421260,0.0,0.0,0.0,1.0,0.005,78.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:52:20,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:52:20,421260,0.0,0.0,0.0,2.0,0.0139,65.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:52:50,421258,1.0,0.0039,60.0,3.0,0.0306,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:52:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:53:20,421258,1.0,0.0039,78.0,1.0,0.03,40.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:53:20,421260,0.0,0.0,0.0,1.0,0.005,56.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:53:50,421258,0.0,0.0,0.0,1.0,0.0078,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:53:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:54:20,421258,0.0,0.0,0.0,1.0,0.0067,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:54:20,421260,0.0,0.0,0.0,2.0,0.0117,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:54:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:54:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:55:20,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:55:20,421260,1.0,0.0056,65.0,2.0,0.0139,56.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:55:50,421258,0.0,0.0,0.0,1.0,0.015,36.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:55:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:56:20,421258,0.0,0.0,0.0,1.0,0.0267,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:56:20,421260,0.0,0.0,0.0,2.0,0.0128,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:56:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:56:50,421260,0.0,0.0,0.0,1.0,0.0056,65.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:57:20,421258,1.0,0.0039,60.0,1.0,0.0078,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:57:20,421260,0.0,0.0,0.0,1.0,0.0106,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:57:50,421258,0.0,0.0,0.0,2.0,0.0178,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:57:50,421260,3.0,0.015,71.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:58:20,421258,0.0,0.0,0.0,2.0,0.015,56.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:58:20,421260,0.0,0.0,0.0,5.0,0.0406,46.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:58:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:58:50,421260,0.0,0.0,0.0,2.0,0.0139,65.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:59:20,421258,3.0,0.0117,71.0,1.0,0.0228,32.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:59:20,421260,2.0,0.0089,78.0,2.0,0.0139,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:59:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 02:59:50,421260,0.0,0.0,0.0,1.0,0.0056,71.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:00:20,421258,0.0,0.0,0.0,1.0,0.0156,34.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:00:20,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:00:50,421258,4.0,0.0178,65.0,2.0,0.0656,38.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:00:50,421260,0.0,0.0,0.0,4.0,0.035,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:01:20,421258,0.0,0.0,0.0,3.0,0.02,56.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:01:20,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:01:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:01:50,421260,0.0,0.0,0.0,2.0,0.0156,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:02:20,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:02:20,421260,2.0,0.01,71.0,3.0,0.0217,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:02:50,421258,0.0,0.0,0.0,2.0,0.0156,56.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:02:50,421260,0.0,0.0,0.0,1.0,0.0056,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:03:20,421258,0.0,0.0,0.0,2.0,0.0417,40.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:03:20,421260,0.0,0.0,0.0,1.0,0.0089,46.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:03:50,421258,1.0,0.0039,78.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:03:50,421260,1.0,0.0056,65.0,2.0,0.0217,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:04:20,421258,2.0,0.0078,78.0,4.0,0.0778,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:04:20,421260,0.0,0.0,0.0,1.0,0.005,65.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:04:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:04:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:05:20,421258,0.0,0.0,0.0,1.0,0.0067,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:05:20,421260,0.0,0.0,0.0,1.0,0.0039,56.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:05:50,421258,1.0,0.0039,60.0,3.0,0.0317,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:05:50,421260,1.0,0.005,78.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:06:20,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:06:20,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:06:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:06:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:07:20,421258,1.0,0.0039,78.0,2.0,0.02,78.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:07:20,421260,0.0,0.0,0.0,1.0,0.0056,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:07:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:07:50,421260,1.0,0.0056,71.0,2.0,0.0239,56.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:08:20,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:08:20,421260,2.0,0.0089,78.0,2.0,0.0089,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:08:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:08:50,421260,1.0,0.0039,78.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:09:20,421258,1.0,0.0039,78.0,1.0,0.0078,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:09:20,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:09:50,421258,2.0,0.0078,78.0,2.0,0.0278,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:09:50,421260,0.0,0.0,0.0,2.0,0.0167,65.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:10:20,421258,1.0,0.0039,78.0,1.0,0.015,36.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:10:20,421260,0.0,0.0,0.0,1.0,0.01,46.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:10:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:10:50,421260,0.0,0.0,0.0,3.0,0.0206,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:11:20,421258,0.0,0.0,0.0,1.0,0.0067,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:11:20,421260,0.0,0.0,0.0,1.0,0.0056,71.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:11:50,421258,0.0,0.0,0.0,1.0,0.0106,51.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:11:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:12:20,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:12:20,421260,0.0,0.0,0.0,2.0,0.015,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:12:50,421258,2.0,0.0078,65.0,2.0,0.0578,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:12:50,421260,0.0,0.0,0.0,2.0,0.0156,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:13:20,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:13:20,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:13:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:13:50,421260,1.0,0.005,71.0,1.0,0.0078,46.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:14:20,421258,0.0,0.0,0.0,1.0,0.03,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:14:20,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:14:50,421258,0.0,0.0,0.0,1.0,0.0089,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:14:50,421260,1.0,0.005,71.0,1.0,0.0078,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:15:20,421258,1.0,0.0039,78.0,1.0,0.0278,40.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:15:20,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:15:50,421258,0.0,0.0,0.0,1.0,0.0089,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:15:50,421260,0.0,0.0,0.0,2.0,0.0128,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:16:20,421258,1.0,0.0039,60.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:16:20,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:16:50,421258,0.0,0.0,0.0,1.0,0.0089,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:16:50,421260,2.0,0.0117,60.0,2.0,0.0178,56.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:17:20,421258,0.0,0.0,0.0,1.0,0.0078,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:17:20,421260,0.0,0.0,0.0,5.0,0.0367,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:17:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:17:50,421260,0.0,0.0,0.0,3.0,0.0189,56.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:18:20,421258,0.0,0.0,0.0,2.0,0.0156,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:18:20,421260,0.0,0.0,0.0,2.0,0.0267,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:18:50,421258,0.0,0.0,0.0,2.0,0.0356,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:18:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:19:20,421258,0.0,0.0,0.0,2.0,0.0356,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:19:20,421260,0.0,0.0,0.0,2.0,0.0117,71.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:19:50,421258,0.0,0.0,0.0,2.0,0.0578,40.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:19:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:20:20,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:20:20,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:20:50,421258,1.0,0.0039,78.0,2.0,0.0356,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:20:50,421260,1.0,0.005,71.0,1.0,0.0106,46.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:21:20,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:21:20,421260,1.0,0.005,71.0,1.0,0.0056,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:21:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:21:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:22:20,421258,1.0,0.0039,60.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:22:20,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:22:50,421258,1.0,0.0039,78.0,1.0,0.0117,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:22:50,421260,0.0,0.0,0.0,2.0,0.015,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:23:20,421258,0.0,0.0,0.0,1.0,0.0067,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:23:20,421260,0.0,0.0,0.0,3.0,0.03,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:23:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:23:50,421260,0.0,0.0,0.0,1.0,0.005,71.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:24:20,421258,0.0,0.0,0.0,1.0,0.0078,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:24:20,421260,1.0,0.0056,65.0,1.0,0.0067,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:24:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:24:50,421260,0.0,0.0,0.0,6.0,0.0406,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:25:20,421258,0.0,0.0,0.0,2.0,0.0339,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:25:20,421260,0.0,0.0,0.0,2.0,0.0128,46.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:25:50,421258,2.0,0.0078,78.0,2.0,0.0167,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:25:50,421260,0.0,0.0,0.0,1.0,0.0056,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:26:20,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:26:20,421260,0.0,0.0,0.0,1.0,0.0067,56.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:26:50,421258,0.0,0.0,0.0,3.0,0.0739,42.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:26:50,421260,1.0,0.005,71.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:27:20,421258,0.0,0.0,0.0,1.0,0.0278,19.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:27:20,421260,0.0,0.0,0.0,1.0,0.005,78.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:27:50,421258,0.0,0.0,0.0,3.0,0.035,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:27:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:28:20,421258,1.0,0.0039,78.0,1.0,0.0067,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:28:20,421260,1.0,0.005,71.0,2.0,0.0156,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:28:50,421258,0.0,0.0,0.0,1.0,0.0067,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:28:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:29:20,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:29:20,421260,0.0,0.0,0.0,1.0,0.0056,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:29:50,421258,0.0,0.0,0.0,1.0,0.0067,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:29:50,421260,0.0,0.0,0.0,2.0,0.0228,46.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:30:20,421258,1.0,0.0039,60.0,1.0,0.0278,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:30:20,421260,1.0,0.005,65.0,2.0,0.0139,71.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:30:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:30:50,421260,1.0,0.0039,78.0,1.0,0.0056,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:31:20,421258,0.0,0.0,0.0,1.0,0.0067,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:31:20,421260,0.0,0.0,0.0,2.0,0.0117,65.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:31:50,421258,1.0,0.0039,139.0,1.0,0.0278,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:31:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:32:20,421258,2.0,0.0078,65.0,1.0,0.0267,40.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:32:20,421260,0.0,0.0,0.0,1.0,0.0056,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:32:50,421258,0.0,0.0,0.0,1.0,0.0117,40.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:32:50,421260,0.0,0.0,0.0,1.0,0.0056,71.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:33:20,421258,0.0,0.0,0.0,1.0,0.0067,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:33:20,421260,1.0,0.005,71.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:33:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:33:50,421260,0.0,0.0,0.0,2.0,0.0106,65.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:34:20,421258,0.0,0.0,0.0,2.0,0.0128,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:34:20,421260,1.0,0.005,78.0,1.0,0.0067,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:34:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:34:50,421260,1.0,0.005,65.0,1.0,0.0078,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:35:20,421258,1.0,0.0039,78.0,1.0,0.005,78.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:35:20,421260,2.0,0.01,78.0,1.0,0.0056,71.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:35:50,421258,1.0,0.005,60.0,2.0,0.0189,78.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:35:50,421260,1.0,0.0056,65.0,2.0,0.0217,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:36:20,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:36:20,421260,1.0,0.0056,65.0,2.0,0.0128,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:36:50,421258,1.0,0.0039,60.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:36:50,421260,1.0,0.0039,86.0,1.0,0.0078,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:37:20,421258,1.0,0.0039,78.0,4.0,0.0267,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:37:20,421260,1.0,0.0056,78.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:37:50,421258,0.0,0.0,0.0,2.0,0.0356,44.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:37:50,421260,0.0,0.0,0.0,1.0,0.005,78.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:38:20,421258,2.0,0.0078,78.0,2.0,0.015,56.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:38:20,421260,0.0,0.0,0.0,2.0,0.0117,65.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:38:50,421258,1.0,0.0039,78.0,1.0,0.0089,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:38:50,421260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:39:20,421258,0.0,0.0,0.0,1.0,0.005,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:39:20,421260,0.0,0.0,0.0,1.0,0.0067,65.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:39:50,421258,0.0,0.0,0.0,2.0,0.0139,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:39:50,421260,2.0,0.01,78.0,1.0,0.0128,56.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:40:20,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:40:20,421260,1.0,0.0056,65.0,1.0,0.005,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:40:50,421258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:40:50,421260,0.0,0.0,0.0,2.0,0.0078,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:41:20,421258,1.0,0.0039,60.0,2.0,0.0128,56.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:41:20,421260,1.0,0.005,78.0,4.0,0.025,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:41:50,421258,0.0,0.0,0.0,2.0,0.0139,60.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:41:50,421260,3.0,0.0178,65.0,4.0,0.0217,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:42:20,421258,1.0,0.005,52.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:42:20,421260,5.0,0.0306,65.0,3.0,0.0206,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:42:50,421258,1.0,0.0039,78.0,3.0,0.0217,52.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:42:50,421260,4.0,0.0228,65.0,3.0,0.0167,49.0,,,,,,,,,,,,,,,,,,
2026-01-06 03:43:20,421258,3.0,0.0117,78.0,2.0,0.0117,60.0,,,,,,,,,,,,,,,,,,
